id,condition,trial,gamblep,gamblex,value,gambleid,gambletype,samplesize,confidence,samplesizecat
s36,experience,76,0.8,4,3,4,p-bet,30,4,l
s36,experience,77,0.8,4,3.2,4,p-bet,10,4,s
s36,experience,78,0.8571429,4.7,4.2,6,p-bet,7,3,xs
s36,experience,79,0.16666667,12,2,2,$-bet,36,5,l
s36,experience,80,0.1428571,28,3.8,3,$-bet,14,5,s
s36,experience,81,0.16666667,12,2,2,$-bet,36,4,l
s36,experience,82,0.2,16,3,1,$-bet,30,5,l
s36,experience,83,0.8,4,2.5,4,p-bet,5,3,xs
s36,experience,84,0.2,16,3,1,$-bet,30,4,l
s36,experience,85,0.2,16,2.8,1,$-bet,15,3,m
s36,experience,86,0.8333333,2.4,2,5,p-bet,6,3,xs
s36,experience,87,0.16666667,12,2,2,$-bet,18,3,m
s36,experience,89,0.2,16,4,1,$-bet,10,3,s
s36,description,1,0.143,28,3,3,$-bet,,3,--
s36,description,2,0.143,28,3,3,$-bet,,3,--
s36,description,3,0.857,4.7,4,6,p-bet,,4,--
s36,description,4,0.8,4,3.2,4,p-bet,,4,--
s36,description,5,0.857,4.7,4,6,p-bet,,4,--
s36,description,6,0.833,2.4,2,5,p-bet,,4,--
s36,description,7,0.857,4.7,4,6,p-bet,,4,--
s36,description,8,0.2,16,2.5,1,$-bet,,3,--
s36,description,9,0.2,16,2.5,1,$-bet,,4,--
s36,description,10,0.833,2.4,2.1,5,p-bet,,3,--
s36,description,11,0.167,12,6,2,$-bet,,2,--
s36,description,12,0.8,4,2.8,4,p-bet,,3,--
s36,description,13,0.167,12,6,2,$-bet,,2,--
s36,description,14,0.167,12,6,2,$-bet,,2,--
s36,description,15,0.2,16,5,1,$-bet,,4,--
s36,description,16,0.143,28,10,3,$-bet,,5,--
s36,description,17,0.833,2.4,2,5,p-bet,,3,--
s36,description,18,0.8,4,3.6,4,p-bet,,4,--
s37,experience,1,0.8571429,4.7,3.8,6,p-bet,42,4,l
s37,experience,3,0.2,16,3.5,1,$-bet,15,3,m
s37,experience,4,0.8,4,3.7,4,p-bet,15,4,m
s37,experience,5,0.8,4,3.2,4,p-bet,15,5,m
s37,experience,6,0.8571429,4.7,4.1,6,p-bet,21,4,m
s37,experience,7,0.8571429,4.7,4.3,6,p-bet,42,5,l
s37,experience,9,0.8333333,2.4,2,5,p-bet,18,5,m
s37,experience,10,0.1428571,28,6,3,$-bet,14,4,s
s37,experience,11,0.2,16,4,1,$-bet,10,4,s
s37,experience,12,0.8333333,2.4,2,5,p-bet,36,5,l
s37,experience,13,0.8571429,4.7,4,6,p-bet,14,4,s
s37,experience,14,0.8333333,2.4,1.9,5,p-bet,12,4,s
s37,experience,17,0.2,16,4,1,$-bet,5,2,xs
s37,experience,18,0.2,16,10.6,1,$-bet,30,4,l
s37,experience,19,0.8333333,2.4,1.8,5,p-bet,18,3,m
s37,experience,20,0.8333333,2.4,1.9,5,p-bet,18,4,m
s37,experience,21,0.8571429,4.7,4,6,p-bet,21,5,m
s37,experience,22,0.8571429,4.7,4,6,p-bet,7,3,xs
s37,experience,23,0.16666667,12,9.5,2,$-bet,6,4,xs
s37,experience,27,0.1428571,28,6,3,$-bet,14,3,s
s37,experience,28,0.1428571,28,5,3,$-bet,42,4,l
s37,experience,30,0.8,4,2.8,4,p-bet,5,3,xs
s37,experience,31,0.2,16,4,1,$-bet,15,4,m
s37,experience,32,0.8333333,2.4,2,5,p-bet,12,4,s
s37,experience,33,0.16666667,12,2.3,2,$-bet,6,2,xs
s37,experience,34,0.2,16,4,1,$-bet,30,3,l
s37,experience,35,0.1428571,28,5,3,$-bet,7,3,xs
s37,experience,36,0.1428571,28,4.9,3,$-bet,21,4,m
s37,experience,37,0.1428571,28,4.9,3,$-bet,7,3,xs
s37,experience,38,0.8571429,4.7,4,6,p-bet,14,4,s
s37,experience,39,0.16666667,12,2.4,2,$-bet,18,4,m
s37,experience,40,0.8,4,3.2,4,p-bet,30,3,l
s37,experience,41,0.8,4,3.2,4,p-bet,10,3,s
s37,experience,42,0.8333333,2.4,2,5,p-bet,6,4,xs
s37,experience,43,0.2,16,3.6,1,$-bet,5,4,xs
s37,experience,44,0.8333333,2.4,2,5,p-bet,12,4,s
s37,experience,45,0.8,4,3.2,4,p-bet,15,4,m
s37,experience,46,0.2,16,4,1,$-bet,10,3,s
s37,experience,50,0.1428571,28,5,3,$-bet,7,3,xs
s37,experience,51,0.1428571,28,5,3,$-bet,42,5,l
s37,experience,52,0.2,16,4,1,$-bet,10,4,s
s37,experience,53,0.8571429,4.7,3,6,p-bet,42,2,l
s37,experience,55,0.8571429,4.7,4,6,p-bet,7,4,xs
s37,experience,56,0.8,4,3.2,4,p-bet,10,4,s
s37,experience,57,0.16666667,12,2,2,$-bet,12,4,s
s37,experience,58,0.16666667,12,2,2,$-bet,18,4,m
s37,experience,59,0.16666667,12,2,2,$-bet,18,4,m
s37,experience,60,0.8,4,3.2,4,p-bet,5,3,xs
s37,experience,61,0.8571429,4.7,4.1,6,p-bet,21,3,m
s37,experience,62,0.8571429,4.7,4.3,6,p-bet,14,3,s
s37,experience,63,0.1428571,28,4,3,$-bet,21,4,m
s37,experience,64,0.8,4,3.2,4,p-bet,30,3,l
s37,experience,65,0.8,4,3.2,4,p-bet,5,4,xs
s37,experience,66,0.8333333,2.4,2,5,p-bet,36,4,l
s37,experience,68,0.16666667,12,2,2,$-bet,6,4,xs
s37,experience,69,0.8333333,2.4,1.7,5,p-bet,36,3,l
s37,experience,71,0.2,16,4,1,$-bet,5,3,xs
s37,experience,74,0.16666667,12,3.8,2,$-bet,36,3,l
s37,experience,75,0.8,4,3.2,4,p-bet,10,4,s
s37,experience,77,0.16666667,12,2,2,$-bet,12,4,s
s37,experience,78,0.8333333,2.4,1.8,5,p-bet,6,4,xs
s37,experience,79,0.16666667,12,1.7,2,$-bet,12,4,s
s37,experience,80,0.1428571,28,5,3,$-bet,21,4,m
s37,experience,81,0.2,16,4,1,$-bet,15,6,m
s37,experience,82,0.16666667,12,3,2,$-bet,36,2,l
s37,experience,83,0.2,16,4,1,$-bet,30,2,l
s37,experience,84,0.1428571,28,4,3,$-bet,14,3,s
s37,experience,86,0.8,4,3.2,4,p-bet,30,4,l
s37,experience,87,0.8333333,2.4,2,5,p-bet,6,3,xs
s37,experience,88,0.16666667,12,3.2,2,$-bet,36,4,l
s37,experience,89,0.1428571,28,5,3,$-bet,42,3,l
s37,experience,90,0.8571429,4.7,3.6,6,p-bet,7,3,xs
s37,description,1,0.8,4,3.2,4,p-bet,,4,--
s37,description,2,0.833,2.4,2,5,p-bet,,3,--
s37,description,3,0.833,2.4,2,5,p-bet,,3,--
s37,description,4,0.857,4.7,4.2,6,p-bet,,4,--
s37,description,5,0.143,28,5,3,$-bet,,3,--
s37,description,6,0.2,16,3.6,1,$-bet,,4,--
s37,description,7,0.167,12,3,2,$-bet,,2,--
s37,description,8,0.833,2.4,2.1,5,p-bet,,4,--
s37,description,9,0.2,16,4,1,$-bet,,4,--
s37,description,10,0.857,4.7,4.2,6,p-bet,,4,--
s37,description,11,0.2,16,4.2,1,$-bet,,4,--
s37,description,12,0.8,4,3,4,p-bet,,3,--
s37,description,13,0.167,12,2,2,$-bet,,3,--
s37,description,14,0.143,28,5,3,$-bet,,2,--
s37,description,15,0.8,4,3.2,4,p-bet,,4,--
s37,description,16,0.143,28,6,3,$-bet,,2,--
s37,description,17,0.857,4.7,4.2,6,p-bet,,3,--
s37,description,18,0.167,12,2.5,2,$-bet,,3,--
s38,experience,1,0.2,16,4,1,$-bet,30,5,l
s38,experience,2,0.1428571,28,7,3,$-bet,21,4,m
s38,experience,3,0.8333333,2.4,0.5,5,p-bet,12,2,s
s38,experience,5,0.8333333,2.4,0.2,5,p-bet,36,1,l
s38,experience,6,0.8333333,2.4,0.5,5,p-bet,18,2,m
s38,experience,7,0.16666667,12,6,2,$-bet,36,2,l
s38,experience,8,0.8333333,2.4,0.2,5,p-bet,18,2,m
s38,experience,9,0.16666667,12,5,2,$-bet,18,4,m
s38,experience,10,0.8,4,0.1,4,p-bet,15,3,m
s38,experience,11,0.16666667,12,7,2,$-bet,6,2,xs
s38,experience,12,0.8,4,0.1,4,p-bet,15,2,m
s38,experience,13,0.8571429,4.7,0.1,6,p-bet,21,2,m
s38,experience,14,0.8,4,0.5,4,p-bet,30,4,l
s38,experience,16,0.16666667,12,5,2,$-bet,12,2,s
s38,experience,18,0.16666667,12,6,2,$-bet,36,3,l
s38,experience,19,0.8571429,4.7,1,6,p-bet,14,3,s
s38,experience,21,0.8571429,4.7,1,6,p-bet,7,2,xs
s38,experience,22,0.16666667,12,4,2,$-bet,18,3,m
s38,experience,24,0.2,16,10,1,$-bet,10,3,s
s38,experience,26,0.16666667,12,5,2,$-bet,12,3,s
s38,experience,27,0.2,16,5,1,$-bet,15,3,m
s38,experience,29,0.8,4,1,4,p-bet,10,3,s
s38,experience,30,0.2,16,6,1,$-bet,30,3,l
s38,experience,31,0.2,16,4,1,$-bet,5,3,xs
s38,experience,32,0.1428571,28,5,3,$-bet,7,3,xs
s38,experience,33,0.2,16,3,1,$-bet,30,3,l
s38,experience,35,0.8333333,2.4,0.5,5,p-bet,12,3,s
s38,experience,36,0.2,16,3,1,$-bet,5,3,xs
s38,experience,40,0.2,16,5,1,$-bet,5,3,xs
s38,experience,43,0.2,16,5,1,$-bet,15,3,m
s38,experience,44,0.2,16,5,1,$-bet,10,3,s
s38,experience,45,0.1428571,28,5,3,$-bet,14,3,s
s38,experience,46,0.1428571,28,1,3,$-bet,42,3,l
s38,experience,47,0.16666667,12,3,2,$-bet,36,3,l
s38,experience,49,0.2,16,4,1,$-bet,10,4,s
s38,experience,50,0.16666667,12,4,2,$-bet,12,3,s
s38,experience,52,0.8333333,2.4,2,5,p-bet,6,3,xs
s38,experience,53,0.8,4,3,4,p-bet,5,3,xs
s38,experience,54,0.16666667,12,1,2,$-bet,18,3,m
s38,experience,55,0.1428571,28,3,3,$-bet,14,3,s
s38,experience,56,0.2,16,2,1,$-bet,15,3,m
s38,experience,57,0.1428571,28,5,3,$-bet,21,3,m
s38,experience,58,0.8571429,4.7,3.5,6,p-bet,21,3,m
s38,experience,59,0.8571429,4.7,3,6,p-bet,42,3,l
s38,experience,60,0.8571429,4.7,3.5,6,p-bet,14,3,s
s38,experience,61,0.1428571,28,5,3,$-bet,21,3,m
s38,experience,62,0.8333333,2.4,2,5,p-bet,12,3,s
s38,experience,63,0.8571429,4.7,4,6,p-bet,42,3,l
s38,experience,64,0.8,4,3,4,p-bet,5,3,xs
s38,experience,65,0.8333333,2.4,1.5,5,p-bet,18,3,m
s38,experience,66,0.8571429,4.7,3.5,6,p-bet,21,3,m
s38,experience,67,0.1428571,28,5,3,$-bet,42,3,l
s38,experience,68,0.8571429,4.7,3.5,6,p-bet,7,3,xs
s38,experience,69,0.8571429,4.7,4,6,p-bet,42,3,l
s38,experience,70,0.8571429,4.7,4,6,p-bet,7,3,xs
s38,experience,71,0.8333333,2.4,2,5,p-bet,6,3,xs
s38,experience,72,0.1428571,28,5,3,$-bet,7,3,xs
s38,experience,74,0.1428571,28,7,3,$-bet,14,3,s
s38,experience,75,0.8333333,2.4,1.5,5,p-bet,36,3,l
s38,experience,76,0.8,4,3,4,p-bet,30,3,l
s38,experience,77,0.16666667,12,4,2,$-bet,6,3,xs
s38,experience,79,0.8571429,4.7,3,6,p-bet,14,3,s
s38,experience,80,0.1428571,28,10,3,$-bet,7,3,xs
s38,experience,81,0.1428571,28,8,3,$-bet,42,3,l
s38,experience,82,0.8333333,2.4,1.5,5,p-bet,36,3,l
s38,experience,83,0.8,4,3,4,p-bet,30,3,l
s38,experience,84,0.8,4,3,4,p-bet,15,3,m
s38,experience,85,0.8333333,2.4,1,5,p-bet,6,3,xs
s38,experience,87,0.8,4,3,4,p-bet,10,3,s
s38,experience,88,0.16666667,12,3,2,$-bet,6,3,xs
s38,experience,89,0.8,4,2,4,p-bet,10,3,s
s38,experience,90,0.8,4,3,4,p-bet,5,3,xs
s38,description,1,0.8,4,3.5,4,p-bet,,4,--
s38,description,2,0.2,16,5,1,$-bet,,4,--
s38,description,3,0.143,28,5,3,$-bet,,4,--
s38,description,4,0.857,4.7,3.5,6,p-bet,,3,--
s38,description,5,0.8,4,3,4,p-bet,,3,--
s38,description,6,0.2,16,5,1,$-bet,,4,--
s38,description,7,0.833,2.4,2,5,p-bet,,3,--
s38,description,8,0.857,4.7,3.5,6,p-bet,,4,--
s38,description,9,0.143,28,5,3,$-bet,,4,--
s38,description,10,0.833,2.4,2,5,p-bet,,3,--
s38,description,11,0.143,28,5,3,$-bet,,3,--
s38,description,12,0.2,16,5,1,$-bet,,4,--
s38,description,13,0.857,4.7,3.5,6,p-bet,,3,--
s38,description,14,0.833,2.4,2,5,p-bet,,3,--
s38,description,15,0.167,12,4,2,$-bet,,3,--
s38,description,16,0.8,4,3,4,p-bet,,3,--
s38,description,17,0.167,12,3,2,$-bet,,3,--
s38,description,18,0.167,12,5,2,$-bet,,3,--
s39,experience,2,0.8333333,2.4,1.8,5,p-bet,36,5,l
s39,experience,4,0.8,4,3.2,4,p-bet,30,4,l
s39,experience,6,0.8333333,2.4,1.8,5,p-bet,12,4,s
s39,experience,7,0.2,16,9.5,1,$-bet,30,3,l
s39,experience,8,0.8571429,4.7,2,6,p-bet,7,4,xs
s39,experience,9,0.16666667,12,8,2,$-bet,6,4,xs
s39,experience,12,0.16666667,12,9.5,2,$-bet,12,3,s
s39,experience,14,0.8333333,2.4,1.5,5,p-bet,18,5,m
s39,experience,15,0.8571429,4.7,3.5,6,p-bet,14,4,s
s39,experience,16,0.8571429,4.7,3.4,6,p-bet,21,4,m
s39,experience,17,0.1428571,28,20,3,$-bet,14,4,s
s39,experience,18,0.8,4,2,4,p-bet,30,3,l
s39,experience,19,0.8,4,2.5,4,p-bet,5,4,xs
s39,experience,20,0.1428571,28,20,3,$-bet,7,2,xs
s39,experience,21,0.8333333,2.4,1.5,5,p-bet,6,4,xs
s39,experience,22,0.2,16,10,1,$-bet,30,3,l
s39,experience,23,0.8571429,4.7,4.2,6,p-bet,14,4,s
s39,experience,24,0.8571429,4.7,4.5,6,p-bet,42,5,l
s39,experience,25,0.16666667,12,6,2,$-bet,18,4,m
s39,experience,26,0.2,16,6.5,1,$-bet,15,3,m
s39,experience,27,0.16666667,12,6,2,$-bet,36,4,l
s39,experience,28,0.16666667,12,6,2,$-bet,36,3,l
s39,experience,29,0.8,4,3.5,4,p-bet,5,4,xs
s39,experience,30,0.8333333,2.4,1.9,5,p-bet,36,3,l
s39,experience,31,0.1428571,28,20,3,$-bet,7,2,xs
s39,experience,32,0.1428571,28,19.5,3,$-bet,42,3,l
s39,experience,33,0.8571429,4.7,4,6,p-bet,21,4,m
s39,experience,34,0.8571429,4.7,3,6,p-bet,7,3,xs
s39,experience,36,0.8,4,3.5,4,p-bet,15,4,m
s39,experience,38,0.2,16,10,1,$-bet,10,4,s
s39,experience,40,0.8571429,4.7,4.2,6,p-bet,42,4,l
s39,experience,41,0.1428571,28,16.5,3,$-bet,42,4,l
s39,experience,42,0.2,16,9,1,$-bet,30,4,l
s39,experience,43,0.16666667,12,6.5,2,$-bet,12,4,s
s39,experience,45,0.8571429,4.7,4,6,p-bet,42,5,l
s39,experience,46,0.16666667,12,8,2,$-bet,18,4,m
s39,experience,47,0.1428571,28,16,3,$-bet,14,3,s
s39,experience,48,0.8571429,4.7,4,6,p-bet,21,4,m
s39,experience,50,0.1428571,28,15,3,$-bet,21,4,m
s39,experience,52,0.1428571,28,12,3,$-bet,7,3,xs
s39,experience,53,0.8,4,3.5,4,p-bet,5,3,xs
s39,experience,55,0.2,16,8,1,$-bet,15,3,m
s39,experience,56,0.2,16,12,1,$-bet,10,3,s
s39,experience,58,0.8,4,3,4,p-bet,15,4,m
s39,experience,59,0.8571429,4.7,3.5,6,p-bet,7,3,xs
s39,experience,60,0.1428571,28,15,3,$-bet,14,3,s
s39,experience,61,0.1428571,28,15,3,$-bet,21,3,m
s39,experience,63,0.8333333,2.4,1.5,5,p-bet,12,3,s
s39,experience,64,0.2,16,8,1,$-bet,5,4,xs
s39,experience,65,0.2,16,8.5,1,$-bet,10,3,s
s39,experience,67,0.16666667,12,5.5,2,$-bet,6,3,xs
s39,experience,68,0.8571429,4.7,4,6,p-bet,14,5,s
s39,experience,69,0.8333333,2.4,2,5,p-bet,18,5,m
s39,experience,70,0.8333333,2.4,1.8,5,p-bet,36,4,l
s39,experience,71,0.8,4,3.2,4,p-bet,15,3,m
s39,experience,72,0.8,4,3.2,4,p-bet,30,3,l
s39,experience,73,0.8333333,2.4,2,5,p-bet,6,4,xs
s39,experience,76,0.16666667,12,6,2,$-bet,12,4,s
s39,experience,77,0.2,16,9.5,1,$-bet,5,4,xs
s39,experience,78,0.8333333,2.4,2,5,p-bet,12,4,s
s39,experience,79,0.2,16,8,1,$-bet,15,4,m
s39,experience,80,0.2,16,8,1,$-bet,5,3,xs
s39,experience,81,0.16666667,12,7,2,$-bet,18,4,m
s39,experience,82,0.16666667,12,6,2,$-bet,36,4,l
s39,experience,83,0.8333333,2.4,2,5,p-bet,6,4,xs
s39,experience,84,0.1428571,28,15,3,$-bet,42,3,l
s39,experience,85,0.8,4,3,4,p-bet,10,4,s
s39,experience,86,0.16666667,12,7,2,$-bet,6,3,xs
s39,experience,87,0.8,4,3.2,4,p-bet,10,4,s
s39,experience,88,0.8,4,3.4,4,p-bet,10,3,s
s39,experience,89,0.1428571,28,16,3,$-bet,21,3,m
s39,experience,90,0.8333333,2.4,2.2,5,p-bet,18,4,m
s39,description,1,0.857,4.7,4,6,p-bet,,4,--
s39,description,2,0.167,12,5,2,$-bet,,4,--
s39,description,3,0.143,28,20,3,$-bet,,3,--
s39,description,4,0.8,4,3.5,4,p-bet,,4,--
s39,description,5,0.8,4,2.5,4,p-bet,,3,--
s39,description,6,0.833,2.4,2,5,p-bet,,4,--
s39,description,7,0.2,16,7,1,$-bet,,4,--
s39,description,8,0.857,4.7,3.9,6,p-bet,,5,--
s39,description,9,0.143,28,15,3,$-bet,,3,--
s39,description,10,0.167,12,7,2,$-bet,,3,--
s39,description,11,0.833,2.4,1.5,5,p-bet,,5,--
s39,description,12,0.2,16,8,1,$-bet,,4,--
s39,description,13,0.857,4.7,3,6,p-bet,,5,--
s39,description,14,0.833,2.4,1.5,5,p-bet,,5,--
s39,description,15,0.143,28,15,3,$-bet,,4,--
s39,description,16,0.167,12,6,2,$-bet,,4,--
s39,description,17,0.2,16,9,1,$-bet,,3,--
s39,description,18,0.8,4,3.5,4,p-bet,,4,--
s40,experience,1,0.8,4,3,4,p-bet,5,5,xs
s40,experience,2,0.8333333,2.4,1.5,5,p-bet,6,5,xs
s40,experience,3,0.16666667,12,3,2,$-bet,18,4,m
s40,experience,5,0.2,16,3,1,$-bet,10,5,s
s40,experience,6,0.8333333,2.4,1.5,5,p-bet,12,5,s
s40,experience,7,0.16666667,12,2,2,$-bet,18,5,m
s40,experience,10,0.8571429,4.7,2,6,p-bet,42,5,l
s40,experience,11,0.16666667,12,2,2,$-bet,12,5,s
s40,experience,12,0.1428571,28,4,3,$-bet,42,5,l
s40,experience,13,0.8,4,1.2,4,p-bet,10,5,s
s40,experience,14,0.1428571,28,4,3,$-bet,21,5,m
s40,experience,15,0.8,4,2.8,4,p-bet,15,5,m
s40,experience,16,0.2,16,2,1,$-bet,5,5,xs
s40,experience,17,0.16666667,12,2,2,$-bet,12,5,s
s40,experience,19,0.2,16,2,1,$-bet,10,5,s
s40,experience,20,0.8333333,2.4,1.5,5,p-bet,18,6,m
s40,experience,21,0.2,16,2,1,$-bet,15,4,m
s40,experience,22,0.8571429,4.7,2.5,6,p-bet,7,4,xs
s40,experience,23,0.8333333,2.4,1.5,5,p-bet,36,6,l
s40,experience,24,0.8,4,1,4,p-bet,5,5,xs
s40,experience,25,0.8571429,4.7,3,6,p-bet,21,5,m
s40,experience,26,0.2,16,2.5,1,$-bet,30,4,l
s40,experience,27,0.16666667,12,2,2,$-bet,6,4,xs
s40,experience,29,0.8,4,1.5,4,p-bet,10,5,s
s40,experience,30,0.8571429,4.7,3,6,p-bet,14,6,s
s40,experience,31,0.8571429,4.7,3,6,p-bet,14,5,s
s40,experience,32,0.8333333,2.4,1,5,p-bet,6,5,xs
s40,experience,33,0.16666667,12,2,2,$-bet,18,6,m
s40,experience,34,0.1428571,28,2,3,$-bet,7,6,xs
s40,experience,35,0.1428571,28,2.5,3,$-bet,42,4,l
s40,experience,36,0.8333333,2.4,1.5,5,p-bet,18,5,m
s40,experience,37,0.16666667,12,2,2,$-bet,36,4,l
s40,experience,38,0.1428571,28,3,3,$-bet,7,5,xs
s40,experience,40,0.8571429,4.7,2,6,p-bet,21,5,m
s40,experience,41,0.8571429,4.7,2,6,p-bet,14,4,s
s40,experience,42,0.1428571,28,8,3,$-bet,21,5,m
s40,experience,44,0.16666667,12,3,2,$-bet,36,5,l
s40,experience,45,0.8,4,1,4,p-bet,5,5,xs
s40,experience,46,0.8333333,2.4,1.5,5,p-bet,6,5,xs
s40,experience,47,0.8,4,1.5,4,p-bet,10,5,s
s40,experience,48,0.8571429,4.7,2,6,p-bet,7,5,xs
s40,experience,49,0.8,4,3,4,p-bet,30,5,l
s40,experience,50,0.2,16,4,1,$-bet,5,4,xs
s40,experience,51,0.2,16,2,1,$-bet,30,5,l
s40,experience,52,0.8333333,2.4,2,5,p-bet,12,5,s
s40,experience,53,0.1428571,28,2,3,$-bet,14,4,s
s40,experience,54,0.2,16,1,1,$-bet,30,5,l
s40,experience,55,0.8,4,3,4,p-bet,30,6,l
s40,experience,56,0.8333333,2.4,2,5,p-bet,36,6,l
s40,experience,57,0.8571429,4.7,4,6,p-bet,42,5,l
s40,experience,59,0.8,4,3,4,p-bet,30,5,l
s40,experience,60,0.1428571,28,4,3,$-bet,14,4,s
s40,experience,61,0.16666667,12,3,2,$-bet,36,5,l
s40,experience,62,0.1428571,28,2,3,$-bet,7,5,xs
s40,experience,64,0.8333333,2.4,1.5,5,p-bet,18,5,m
s40,experience,70,0.16666667,12,2,2,$-bet,6,5,xs
s40,experience,71,0.1428571,28,3,3,$-bet,14,5,s
s40,experience,72,0.8571429,4.7,1.5,6,p-bet,7,5,xs
s40,experience,73,0.2,16,3,1,$-bet,10,5,s
s40,experience,74,0.8571429,4.7,3.5,6,p-bet,42,6,l
s40,experience,75,0.2,16,4,1,$-bet,15,5,m
s40,experience,76,0.2,16,3,1,$-bet,5,5,xs
s40,experience,77,0.8333333,2.4,2,5,p-bet,36,5,l
s40,experience,79,0.1428571,28,6,3,$-bet,42,5,l
s40,experience,82,0.8571429,4.7,2,6,p-bet,21,5,m
s40,experience,83,0.16666667,12,2,2,$-bet,6,5,xs
s40,experience,84,0.2,16,4,1,$-bet,15,5,m
s40,experience,85,0.16666667,12,2,2,$-bet,12,5,s
s40,experience,86,0.1428571,28,4,3,$-bet,21,5,m
s40,experience,87,0.8,4,1,4,p-bet,15,5,m
s40,experience,88,0.8333333,2.4,1,5,p-bet,12,5,s
s40,experience,89,0.8,4,2,4,p-bet,15,5,m
s40,description,1,0.8,4,3,4,p-bet,,5,--
s40,description,2,0.2,16,3,1,$-bet,,4,--
s40,description,3,0.833,2.4,1.5,5,p-bet,,5,--
s40,description,4,0.857,4.7,0.2,6,p-bet,,0,--
s40,description,5,0.833,2.4,1.5,5,p-bet,,5,--
s40,description,6,0.8,4,2,4,p-bet,,5,--
s40,description,7,0.2,16,2,1,$-bet,,5,--
s40,description,8,0.857,4.7,2,6,p-bet,,5,--
s40,description,9,0.833,2.4,1.5,5,p-bet,,5,--
s40,description,10,0.167,12,2,2,$-bet,,4,--
s40,description,11,0.167,12,2,2,$-bet,,5,--
s40,description,12,0.8,4,2,4,p-bet,,5,--
s40,description,13,0.167,12,2,2,$-bet,,5,--
s40,description,14,0.857,4.7,2.5,6,p-bet,,5,--
s40,description,15,0.2,16,3,1,$-bet,,5,--
s40,description,16,0.143,28,4,3,$-bet,,5,--
s40,description,17,0.143,28,3,3,$-bet,,5,--
s40,description,18,0.143,28,3,3,$-bet,,5,--
