id,condition,trial,gambleid,gambletype,gamblep,gamblex,samplesizecat,samplesize,value,confidence
s55,experience,86,1,$-bet,0.2,16,s,10,3,4
s55,experience,87,6,p-bet,0.8571429,4.7,l,42,4.6,4
s55,experience,89,4,p-bet,0.8,4,xs,5,3.5,5
s55,experience,90,5,p-bet,0.8333333,2.4,l,36,2.3,5
s55,description,1,3,$-bet,0.143,28,--,,10,3
s55,description,2,2,$-bet,0.167,12,--,,4.3,4
s55,description,3,3,$-bet,0.143,28,--,,10,3
s55,description,4,5,p-bet,0.833,2.4,--,,2,5
s55,description,5,3,$-bet,0.143,28,--,,10,3
s55,description,6,2,$-bet,0.167,12,--,,4.5,4
s55,description,7,5,p-bet,0.833,2.4,--,,2,4
s55,description,8,4,p-bet,0.8,4,--,,3.5,4
s55,description,9,5,p-bet,0.833,2.4,--,,2.2,5
s55,description,10,6,p-bet,0.857,4.7,--,,4.5,4
s55,description,11,1,$-bet,0.2,16,--,,3.2,4
s55,description,12,1,$-bet,0.2,16,--,,3.2,4
s55,description,13,2,$-bet,0.167,12,--,,4,4
s55,description,14,4,p-bet,0.8,4,--,,3.6,5
s55,description,15,4,p-bet,0.8,4,--,,3.6,5
s55,description,16,1,$-bet,0.2,16,--,,3.5,4
s55,description,17,6,p-bet,0.857,4.7,--,,4.6,5
s55,description,18,6,p-bet,0.857,4.7,--,,4.6,5
s56,experience,2,2,$-bet,0.16666667,12,l,36,3,3
s56,experience,3,1,$-bet,0.2,16,l,30,4,3
s56,experience,4,2,$-bet,0.16666667,12,s,12,3,3
s56,experience,7,1,$-bet,0.2,16,m,15,5,4
s56,experience,8,3,$-bet,0.1428571,28,m,21,7,3
s56,experience,9,2,$-bet,0.16666667,12,m,18,5,4
s56,experience,10,4,p-bet,0.8,4,m,15,3.5,4
s56,experience,11,2,$-bet,0.16666667,12,s,12,5,3
s56,experience,12,3,$-bet,0.1428571,28,l,42,7,2
s56,experience,13,1,$-bet,0.2,16,m,15,6,3
s56,experience,14,3,$-bet,0.1428571,28,l,42,7,3
s56,experience,15,2,$-bet,0.16666667,12,l,36,4.5,4
s56,experience,16,4,p-bet,0.8,4,s,10,3.5,5
s56,experience,17,4,p-bet,0.8,4,m,15,3.5,5
s56,experience,18,5,p-bet,0.8333333,2.4,l,36,2.4,5
s56,experience,19,1,$-bet,0.2,16,s,10,6,3
s56,experience,21,5,p-bet,0.8333333,2.4,s,12,2.4,5
s56,experience,22,1,$-bet,0.2,16,xs,5,5,3
s56,experience,23,5,p-bet,0.8333333,2.4,xs,6,2.4,4
s56,experience,25,6,p-bet,0.8571429,4.7,s,14,4.7,5
s56,experience,27,1,$-bet,0.2,16,xs,5,4,2
s56,experience,29,4,p-bet,0.8,4,m,15,4,5
s56,experience,30,5,p-bet,0.8333333,2.4,m,18,2.4,6
s56,experience,31,3,$-bet,0.1428571,28,m,21,6,3
s56,experience,32,2,$-bet,0.16666667,12,m,18,5,2
s56,experience,33,4,p-bet,0.8,4,l,30,4,2
s56,experience,35,4,p-bet,0.8,4,xs,5,4,4
s56,experience,36,3,$-bet,0.1428571,28,l,42,7,2
s56,experience,37,2,$-bet,0.16666667,12,l,36,5,2
s56,experience,38,2,$-bet,0.16666667,12,xs,6,5,3
s56,experience,40,2,$-bet,0.16666667,12,xs,6,4,3
s56,experience,42,2,$-bet,0.16666667,12,s,12,4,3
s56,experience,43,6,p-bet,0.8571429,4.7,l,42,4.7,4
s56,experience,44,3,$-bet,0.1428571,28,s,14,7,4
s56,experience,45,6,p-bet,0.8571429,4.7,xs,7,4.7,4
s56,experience,46,4,p-bet,0.8,4,xs,5,4,5
s56,experience,47,2,$-bet,0.16666667,12,m,18,4,2
s56,experience,49,5,p-bet,0.8333333,2.4,m,18,2.4,5
s56,experience,50,6,p-bet,0.8571429,4.7,xs,7,4.7,5
s56,experience,51,3,$-bet,0.1428571,28,xs,7,6,2
s56,experience,52,3,$-bet,0.1428571,28,xs,7,6,3
s56,experience,53,6,p-bet,0.8571429,4.7,m,21,4.7,5
s56,experience,54,4,p-bet,0.8,4,xs,5,4,6
s56,experience,55,6,p-bet,0.8571429,4.7,xs,7,4.7,6
s56,experience,56,3,$-bet,0.1428571,28,s,14,6,2
s56,experience,57,3,$-bet,0.1428571,28,m,21,7,4
s56,experience,59,5,p-bet,0.8333333,2.4,xs,6,2.4,6
s56,experience,60,1,$-bet,0.2,16,s,10,6,5
s56,experience,62,5,p-bet,0.8333333,2.4,l,36,2.4,6
s56,experience,63,6,p-bet,0.8571429,4.7,s,14,4.7,6
s56,experience,64,4,p-bet,0.8,4,s,10,4,6
s56,experience,66,4,p-bet,0.8,4,l,30,4,5
s56,experience,67,5,p-bet,0.8333333,2.4,s,12,2.4,6
s56,experience,70,4,p-bet,0.8,4,l,30,4,6
s56,experience,71,4,p-bet,0.8,4,s,10,4,6
s56,experience,72,1,$-bet,0.2,16,s,10,7,2
s56,experience,74,6,p-bet,0.8571429,4.7,m,21,4.7,6
s56,experience,75,1,$-bet,0.2,16,l,30,6,3
s56,experience,76,6,p-bet,0.8571429,4.7,l,42,4.7,5
s56,experience,77,3,$-bet,0.1428571,28,s,14,6,4
s56,experience,78,6,p-bet,0.8571429,4.7,m,21,4.7,6
s56,experience,79,5,p-bet,0.8333333,2.4,xs,6,2.4,5
s56,experience,80,5,p-bet,0.8333333,2.4,s,12,2.4,6
s56,experience,81,1,$-bet,0.2,16,xs,5,5,5
s56,experience,82,1,$-bet,0.2,16,m,15,5,5
s56,experience,83,1,$-bet,0.2,16,l,30,5,5
s56,experience,84,3,$-bet,0.1428571,28,xs,7,5,3
s56,experience,85,6,p-bet,0.8571429,4.7,l,42,4.7,5
s56,experience,86,2,$-bet,0.16666667,12,xs,6,5,3
s56,experience,87,6,p-bet,0.8571429,4.7,s,14,4.7,6
s56,experience,88,5,p-bet,0.8333333,2.4,l,36,2.4,6
s56,experience,89,5,p-bet,0.8333333,2.4,m,18,2.4,6
s56,description,1,3,$-bet,0.143,28,--,,5,2
s56,description,2,2,$-bet,0.167,12,--,,5,2
s56,description,3,6,p-bet,0.857,4.7,--,,4.7,5
s56,description,4,4,p-bet,0.8,4,--,,3.5,5
s56,description,5,4,p-bet,0.8,4,--,,3.5,5
s56,description,6,3,$-bet,0.143,28,--,,5,3
s56,description,7,6,p-bet,0.857,4.7,--,,4.7,6
s56,description,8,1,$-bet,0.2,16,--,,5,2
s56,description,9,5,p-bet,0.833,2.4,--,,2.4,6
s56,description,10,4,p-bet,0.8,4,--,,3.5,5
s56,description,11,5,p-bet,0.833,2.4,--,,2.4,6
s56,description,12,2,$-bet,0.167,12,--,,4,2
s56,description,13,1,$-bet,0.2,16,--,,4,4
s56,description,14,3,$-bet,0.143,28,--,,6,4
s56,description,15,5,p-bet,0.833,2.4,--,,2.4,6
s56,description,16,1,$-bet,0.2,16,--,,4,4
s56,description,17,6,p-bet,0.857,4.7,--,,4.7,6
s56,description,18,2,$-bet,0.167,12,--,,4,3
s57,experience,1,1,$-bet,0.2,16,l,30,15,5
s57,experience,2,4,p-bet,0.8,4,s,10,3.9,5
s57,experience,3,6,p-bet,0.8571429,4.7,s,14,4.7,5
s57,experience,4,2,$-bet,0.16666667,12,m,18,10,5
s57,experience,5,5,p-bet,0.8333333,2.4,l,36,2.4,4
s57,experience,7,2,$-bet,0.16666667,12,m,18,5,4
s57,experience,8,6,p-bet,0.8571429,4.7,l,42,4.7,5
s57,experience,9,1,$-bet,0.2,16,m,15,12,4
s57,experience,10,4,p-bet,0.8,4,m,15,3.9,4
s57,experience,11,1,$-bet,0.2,16,l,30,10,4
s57,experience,12,6,p-bet,0.8571429,4.7,l,42,4.6,4
s57,experience,13,3,$-bet,0.1428571,28,s,14,26,5
s57,experience,14,5,p-bet,0.8333333,2.4,xs,6,2.3,5
s57,experience,15,5,p-bet,0.8333333,2.4,m,18,2.3,4
s57,experience,16,6,p-bet,0.8571429,4.7,m,21,4.6,5
s57,experience,17,2,$-bet,0.16666667,12,m,18,10,4
s57,experience,19,6,p-bet,0.8571429,4.7,m,21,4.6,5
s57,experience,20,4,p-bet,0.8,4,l,30,4,5
s57,experience,24,1,$-bet,0.2,16,xs,5,10,5
s57,experience,25,3,$-bet,0.1428571,28,l,42,20,5
s57,experience,26,2,$-bet,0.16666667,12,s,12,6.5,5
s57,experience,27,6,p-bet,0.8571429,4.7,s,14,4.5,5
s57,experience,28,4,p-bet,0.8,4,m,15,3.9,4
s57,experience,30,2,$-bet,0.16666667,12,l,36,8,4
s57,experience,31,3,$-bet,0.1428571,28,s,14,15,5
s57,experience,32,5,p-bet,0.8333333,2.4,s,12,2.3,6
s57,experience,33,4,p-bet,0.8,4,l,30,3,5
s57,experience,34,3,$-bet,0.1428571,28,xs,7,20,5
s57,experience,36,5,p-bet,0.8333333,2.4,xs,6,2.4,6
s57,experience,37,4,p-bet,0.8,4,xs,5,4,5
s57,experience,38,2,$-bet,0.16666667,12,s,12,8,5
s57,experience,39,3,$-bet,0.1428571,28,l,42,20,5
s57,experience,40,2,$-bet,0.16666667,12,xs,6,8,5
s57,experience,41,6,p-bet,0.8571429,4.7,l,42,4.6,5
s57,experience,42,1,$-bet,0.2,16,l,30,15,5
s57,experience,43,5,p-bet,0.8333333,2.4,l,36,2.4,5
s57,experience,44,6,p-bet,0.8571429,4.7,s,14,4.7,5
s57,experience,45,5,p-bet,0.8333333,2.4,m,18,2.4,5
s57,experience,46,4,p-bet,0.8,4,l,30,4,5
s57,experience,47,2,$-bet,0.16666667,12,xs,6,8,5
s57,experience,48,1,$-bet,0.2,16,xs,5,14,5
s57,experience,50,4,p-bet,0.8,4,xs,5,4,5
s57,experience,51,1,$-bet,0.2,16,m,15,10,5
s57,experience,52,5,p-bet,0.8333333,2.4,s,12,2.2,4
s57,experience,54,2,$-bet,0.16666667,12,l,36,8,5
s57,experience,55,2,$-bet,0.16666667,12,xs,6,8,5
s57,experience,56,6,p-bet,0.8571429,4.7,m,21,4.6,5
s57,experience,58,1,$-bet,0.2,16,s,10,14,5
s57,experience,59,3,$-bet,0.1428571,28,m,21,20,5
s57,experience,62,2,$-bet,0.16666667,12,l,36,10,5
s57,experience,63,1,$-bet,0.2,16,s,10,14,5
s57,experience,64,1,$-bet,0.2,16,m,15,10,5
s57,experience,65,6,p-bet,0.8571429,4.7,xs,7,4.6,5
s57,experience,66,4,p-bet,0.8,4,m,15,4,5
s57,experience,67,4,p-bet,0.8,4,s,10,4,5
s57,experience,69,4,p-bet,0.8,4,xs,5,2.5,4
s57,experience,70,3,$-bet,0.1428571,28,m,21,20,5
s57,experience,71,1,$-bet,0.2,16,s,10,12,5
s57,experience,72,6,p-bet,0.8571429,4.7,xs,7,4.6,5
s57,experience,73,3,$-bet,0.1428571,28,m,21,16,5
s57,experience,74,1,$-bet,0.2,16,xs,5,10,5
s57,experience,75,2,$-bet,0.16666667,12,s,12,10,5
s57,experience,76,4,p-bet,0.8,4,s,10,3,5
s57,experience,77,5,p-bet,0.8333333,2.4,s,12,2.3,4
s57,experience,78,5,p-bet,0.8333333,2.4,l,36,2.4,5
s57,experience,80,5,p-bet,0.8333333,2.4,m,18,2.4,5
s57,experience,83,3,$-bet,0.1428571,28,xs,7,26,4
s57,experience,84,3,$-bet,0.1428571,28,l,42,26,5
s57,experience,85,3,$-bet,0.1428571,28,xs,7,20,5
s57,experience,87,6,p-bet,0.8571429,4.7,xs,7,4.5,5
s57,experience,88,5,p-bet,0.8333333,2.4,xs,6,2.3,4
s57,experience,89,3,$-bet,0.1428571,28,s,14,24,5
s57,description,1,6,p-bet,0.857,4.7,--,,4.5,5
s57,description,2,4,p-bet,0.8,4,--,,4,5
s57,description,3,5,p-bet,0.833,2.4,--,,2,5
s57,description,4,5,p-bet,0.833,2.4,--,,2,5
s57,description,5,3,$-bet,0.143,28,--,,20,5
s57,description,6,6,p-bet,0.857,4.7,--,,4.5,5
s57,description,7,1,$-bet,0.2,16,--,,10,5
s57,description,8,2,$-bet,0.167,12,--,,10,5
s57,description,9,2,$-bet,0.167,12,--,,10,5
s57,description,10,1,$-bet,0.2,16,--,,12,5
s57,description,11,2,$-bet,0.167,12,--,,10,5
s57,description,12,3,$-bet,0.143,28,--,,20,5
s57,description,13,3,$-bet,0.143,28,--,,20,5
s57,description,14,6,p-bet,0.857,4.7,--,,4.7,5
s57,description,15,4,p-bet,0.8,4,--,,4,5
s57,description,16,1,$-bet,0.2,16,--,,14,5
s57,description,17,4,p-bet,0.8,4,--,,4,5
s57,description,18,5,p-bet,0.833,2.4,--,,2.4,5
s58,experience,2,6,p-bet,0.8571429,4.7,s,14,4.6,3
s58,experience,3,2,$-bet,0.16666667,12,l,36,10,2
s58,experience,4,1,$-bet,0.2,16,l,30,10,3
s58,experience,6,2,$-bet,0.16666667,12,s,12,7.9,4
s58,experience,7,6,p-bet,0.8571429,4.7,l,42,4.6,5
s58,experience,8,3,$-bet,0.1428571,28,s,14,24,4
s58,experience,9,2,$-bet,0.16666667,12,l,36,9,4
s58,experience,10,4,p-bet,0.8,4,s,10,2,4
s58,experience,11,6,p-bet,0.8571429,4.7,xs,7,3.3,5
s58,experience,12,5,p-bet,0.8333333,2.4,l,36,2,2
s58,experience,13,5,p-bet,0.8333333,2.4,m,18,2.1,3
s58,experience,14,2,$-bet,0.16666667,12,s,12,9.9,5
s58,experience,15,3,$-bet,0.1428571,28,xs,7,26,5
s58,experience,16,3,$-bet,0.1428571,28,m,21,23,4
s58,experience,17,4,p-bet,0.8,4,xs,5,3.9,5
s58,experience,18,3,$-bet,0.1428571,28,m,21,20,5
s58,experience,20,1,$-bet,0.2,16,m,15,14.9,4
s58,experience,21,2,$-bet,0.16666667,12,l,36,6.9,2
s58,experience,23,3,$-bet,0.1428571,28,l,42,21.5,2
s58,experience,24,3,$-bet,0.1428571,28,m,21,21.9,3
s58,experience,25,2,$-bet,0.16666667,12,s,12,8,3
s58,experience,27,2,$-bet,0.16666667,12,m,18,6,3
s58,experience,28,1,$-bet,0.2,16,xs,5,10,3
s58,experience,29,4,p-bet,0.8,4,xs,5,2.8,2
s58,experience,30,4,p-bet,0.8,4,m,15,2.9,4
s58,experience,31,6,p-bet,0.8571429,4.7,l,42,4.7,5
s58,experience,32,5,p-bet,0.8333333,2.4,xs,6,2.3,3
s58,experience,33,1,$-bet,0.2,16,m,15,11.5,4
s58,experience,34,4,p-bet,0.8,4,l,30,4,3
s58,experience,35,2,$-bet,0.16666667,12,xs,6,10,3
s58,experience,36,2,$-bet,0.16666667,12,xs,6,10,3
s58,experience,37,4,p-bet,0.8,4,m,15,3.7,4
s58,experience,38,4,p-bet,0.8,4,m,15,3.1,2
s58,experience,40,4,p-bet,0.8,4,xs,5,3.9,2
s58,experience,43,6,p-bet,0.8571429,4.7,m,21,4.1,2
s58,experience,44,4,p-bet,0.8,4,s,10,3.5,4
s58,experience,45,3,$-bet,0.1428571,28,l,42,12,2
s58,experience,47,6,p-bet,0.8571429,4.7,m,21,4.2,4
s58,experience,48,1,$-bet,0.2,16,s,10,9.9,4
s58,experience,49,6,p-bet,0.8571429,4.7,s,14,3,4
s58,experience,50,1,$-bet,0.2,16,xs,5,10,2
s58,experience,51,1,$-bet,0.2,16,s,10,9.8,2
s58,experience,53,2,$-bet,0.16666667,12,m,18,8,3
s58,experience,54,4,p-bet,0.8,4,s,10,2.6,4
s58,experience,56,1,$-bet,0.2,16,m,15,10,4
s58,experience,57,3,$-bet,0.1428571,28,xs,7,10.5,2
s58,experience,58,1,$-bet,0.2,16,s,10,9.5,3
s58,experience,59,5,p-bet,0.8333333,2.4,l,36,2.4,2
s58,experience,60,3,$-bet,0.1428571,28,s,14,10.5,3
s58,experience,61,4,p-bet,0.8,4,l,30,4,1
s58,experience,62,6,p-bet,0.8571429,4.7,m,21,3.5,2
s58,experience,63,1,$-bet,0.2,16,l,30,12,3
s58,experience,64,4,p-bet,0.8,4,l,30,2.9,3
s58,experience,65,3,$-bet,0.1428571,28,l,42,26.5,4
s58,experience,66,6,p-bet,0.8571429,4.7,l,42,4.6,1
s58,experience,67,5,p-bet,0.8333333,2.4,s,12,2,3
s58,experience,68,5,p-bet,0.8333333,2.4,m,18,2.3,3
s58,experience,69,6,p-bet,0.8571429,4.7,xs,7,4.7,4
s58,experience,70,3,$-bet,0.1428571,28,s,14,15,4
s58,experience,71,6,p-bet,0.8571429,4.7,s,14,4.7,4
s58,experience,72,2,$-bet,0.16666667,12,xs,6,10,4
s58,experience,73,3,$-bet,0.1428571,28,xs,7,16,4
s58,experience,75,5,p-bet,0.8333333,2.4,s,12,2,4
s58,experience,77,1,$-bet,0.2,16,xs,5,8.8,4
s58,experience,78,2,$-bet,0.16666667,12,m,18,8,4
s58,experience,79,5,p-bet,0.8333333,2.4,l,36,2.4,5
s58,experience,80,5,p-bet,0.8333333,2.4,m,18,2.4,4
s58,experience,81,1,$-bet,0.2,16,l,30,5.9,3
s58,experience,82,5,p-bet,0.8333333,2.4,xs,6,2,4
s58,experience,84,5,p-bet,0.8333333,2.4,xs,6,2.4,4
s58,experience,85,5,p-bet,0.8333333,2.4,s,12,2.4,4
s58,experience,90,6,p-bet,0.8571429,4.7,xs,7,3.8,4
s58,description,1,6,p-bet,0.857,4.7,--,,4,4
s58,description,2,2,$-bet,0.167,12,--,,6,5
s58,description,3,1,$-bet,0.2,16,--,,5,5
s58,description,4,3,$-bet,0.143,28,--,,10,3
s58,description,5,4,p-bet,0.8,4,--,,3.5,5
s58,description,6,5,p-bet,0.833,2.4,--,,2,3
s58,description,7,2,$-bet,0.167,12,--,,5.8,4
s58,description,8,3,$-bet,0.143,28,--,,15.8,2
s58,description,9,3,$-bet,0.143,28,--,,14.8,3
s58,description,10,1,$-bet,0.2,16,--,,8,3
s58,description,11,1,$-bet,0.2,16,--,,6.6,2
s58,description,12,6,p-bet,0.857,4.7,--,,4,2
s58,description,13,4,p-bet,0.8,4,--,,2.2,4
s58,description,14,2,$-bet,0.167,12,--,,5.5,3
s58,description,15,4,p-bet,0.8,4,--,,3,4
s58,description,16,5,p-bet,0.833,2.4,--,,1.8,4
s58,description,17,6,p-bet,0.857,4.7,--,,3.7,4
s58,description,18,5,p-bet,0.833,2.4,--,,1.5,4
s59,experience,1,5,p-bet,0.8333333,2.4,l,36,2,2
s59,experience,2,3,$-bet,0.1428571,28,l,42,10.5,3
s59,experience,3,3,$-bet,0.1428571,28,m,21,8.5,3
s59,experience,5,2,$-bet,0.16666667,12,l,36,8.5,4
s59,experience,6,6,p-bet,0.8571429,4.7,xs,7,4,4
s59,experience,7,1,$-bet,0.2,16,s,10,12,4
s59,experience,8,1,$-bet,0.2,16,m,15,10.5,4
s59,experience,9,6,p-bet,0.8571429,4.7,m,21,4.5,5
s59,experience,10,3,$-bet,0.1428571,28,xs,7,15,4
s59,experience,12,1,$-bet,0.2,16,l,30,11,5
s59,experience,13,1,$-bet,0.2,16,l,30,14,5
s59,experience,14,5,p-bet,0.8333333,2.4,l,36,2,6
s59,experience,16,1,$-bet,0.2,16,s,10,9,4
s59,experience,17,6,p-bet,0.8571429,4.7,l,42,4,6
s59,experience,18,2,$-bet,0.16666667,12,xs,6,10,3
s59,experience,19,3,$-bet,0.1428571,28,xs,7,12,4
s59,experience,21,2,$-bet,0.16666667,12,xs,6,8,3
s59,experience,22,3,$-bet,0.1428571,28,xs,7,10,3
s59,experience,23,6,p-bet,0.8571429,4.7,s,14,4,5
s59,experience,24,5,p-bet,0.8333333,2.4,xs,6,2,5
s59,experience,25,6,p-bet,0.8571429,4.7,l,42,4,6
s59,experience,27,2,$-bet,0.16666667,12,s,12,7,3
s59,experience,28,3,$-bet,0.1428571,28,l,42,13,4
s59,experience,30,1,$-bet,0.2,16,l,30,8,4
s59,experience,31,4,p-bet,0.8,4,l,30,3.5,6
s59,experience,32,4,p-bet,0.8,4,l,30,3,5
s59,experience,34,5,p-bet,0.8333333,2.4,s,12,2,5
s59,experience,35,6,p-bet,0.8571429,4.7,xs,7,4,5
s59,experience,37,5,p-bet,0.8333333,2.4,m,18,2,4
s59,experience,39,2,$-bet,0.16666667,12,s,12,8,5
s59,experience,41,4,p-bet,0.8,4,s,10,3.5,5
s59,experience,42,5,p-bet,0.8333333,2.4,xs,6,2,5
s59,experience,43,5,p-bet,0.8333333,2.4,s,12,2,5
s59,experience,44,4,p-bet,0.8,4,xs,5,3.5,5
s59,experience,46,5,p-bet,0.8333333,2.4,s,12,1.5,3
s59,experience,47,5,p-bet,0.8333333,2.4,m,18,2,3
s59,experience,48,6,p-bet,0.8571429,4.7,s,14,3.5,4
s59,experience,49,4,p-bet,0.8,4,xs,5,3.5,4
s59,experience,50,2,$-bet,0.16666667,12,l,36,6.5,4
s59,experience,51,1,$-bet,0.2,16,xs,5,12,2
s59,experience,52,2,$-bet,0.16666667,12,m,18,6,2
s59,experience,53,5,p-bet,0.8333333,2.4,xs,6,2,5
s59,experience,54,4,p-bet,0.8,4,m,15,3,5
s59,experience,55,3,$-bet,0.1428571,28,s,14,20,4
s59,experience,56,3,$-bet,0.1428571,28,m,21,15,4
s59,experience,58,1,$-bet,0.2,16,m,15,10,3
s59,experience,60,3,$-bet,0.1428571,28,s,14,15,4
s59,experience,61,3,$-bet,0.1428571,28,l,42,11,4
s59,experience,63,5,p-bet,0.8333333,2.4,m,18,1.5,5
s59,experience,64,6,p-bet,0.8571429,4.7,m,21,3.5,5
s59,experience,65,2,$-bet,0.16666667,12,s,12,7,4
s59,experience,67,6,p-bet,0.8571429,4.7,xs,7,4,3
s59,experience,68,4,p-bet,0.8,4,l,30,2.5,3
s59,experience,69,1,$-bet,0.2,16,m,15,10,3
s59,experience,70,3,$-bet,0.1428571,28,s,14,21,4
s59,experience,71,2,$-bet,0.16666667,12,xs,6,6,5
s59,experience,73,3,$-bet,0.1428571,28,m,21,15,4
s59,experience,74,1,$-bet,0.2,16,s,10,12,4
s59,experience,75,1,$-bet,0.2,16,xs,5,8,3
s59,experience,77,4,p-bet,0.8,4,s,10,3,4
s59,experience,78,6,p-bet,0.8571429,4.7,s,14,4,3
s59,experience,79,2,$-bet,0.16666667,12,m,18,6,4
s59,experience,80,1,$-bet,0.2,16,xs,5,8,3
s59,experience,81,4,p-bet,0.8,4,xs,5,2,3
s59,experience,82,2,$-bet,0.16666667,12,l,36,6,4
s59,experience,84,4,p-bet,0.8,4,m,15,2,3
s59,experience,85,4,p-bet,0.8,4,s,10,2,3
s59,experience,86,6,p-bet,0.8571429,4.7,l,42,4,5
s59,experience,87,4,p-bet,0.8,4,m,15,3,5
s59,experience,88,2,$-bet,0.16666667,12,m,18,9,5
s59,experience,89,5,p-bet,0.8333333,2.4,l,36,1.5,5
s59,experience,90,6,p-bet,0.8571429,4.7,m,21,3.5,5
s59,description,1,2,$-bet,0.167,12,--,,3,3
s59,description,2,1,$-bet,0.2,16,--,,5,3
s59,description,3,1,$-bet,0.2,16,--,,4,3
s59,description,4,6,p-bet,0.857,4.7,--,,4,4
s59,description,5,5,p-bet,0.833,2.4,--,,2,4
s59,description,6,4,p-bet,0.8,4,--,,3,4
s59,description,7,5,p-bet,0.833,2.4,--,,2,5
s59,description,8,3,$-bet,0.143,28,--,,10,4
s59,description,9,4,p-bet,0.8,4,--,,3,3
s59,description,10,2,$-bet,0.167,12,--,,5,3
s59,description,11,6,p-bet,0.857,4.7,--,,4,4
s59,description,12,3,$-bet,0.143,28,--,,7,4
s59,description,13,1,$-bet,0.2,16,--,,6,3
s59,description,14,3,$-bet,0.143,28,--,,10,3
s59,description,15,6,p-bet,0.857,4.7,--,,4,4
s59,description,16,4,p-bet,0.8,4,--,,3,4
s59,description,17,2,$-bet,0.167,12,--,,4,4
s59,description,18,5,p-bet,0.833,2.4,--,,2,4
s60,experience,1,5,p-bet,0.8333333,2.4,m,18,1.2,3
s60,experience,2,1,$-bet,0.2,16,s,10,5,2
s60,experience,5,6,p-bet,0.8571429,4.7,l,42,2.8,3
s60,experience,6,1,$-bet,0.2,16,m,15,2.4,3
s60,experience,7,2,$-bet,0.16666667,12,s,12,6.5,3
s60,experience,9,3,$-bet,0.1428571,28,m,21,26,2
s60,experience,10,5,p-bet,0.8333333,2.4,l,36,2.1,2
s60,experience,12,6,p-bet,0.8571429,4.7,l,42,3.5,3
s60,experience,13,6,p-bet,0.8571429,4.7,m,21,2.6,3
s60,experience,14,3,$-bet,0.1428571,28,xs,7,6.5,4
s60,experience,16,3,$-bet,0.1428571,28,l,42,4.9,3
s60,experience,17,5,p-bet,0.8333333,2.4,s,12,0.5,2
s60,experience,18,1,$-bet,0.2,16,xs,5,2.4,3
s60,experience,20,6,p-bet,0.8571429,4.7,s,14,2.4,3
s60,experience,21,1,$-bet,0.2,16,m,15,6,3
s60,experience,22,3,$-bet,0.1428571,28,l,42,20.5,3
s60,experience,24,1,$-bet,0.2,16,l,30,2.5,3
s60,experience,25,2,$-bet,0.16666667,12,xs,6,1.3,3
s60,experience,26,5,p-bet,0.8333333,2.4,xs,6,2.1,3
s60,experience,27,6,p-bet,0.8571429,4.7,xs,7,2.1,3
s60,experience,28,3,$-bet,0.1428571,28,s,14,16,3
s60,experience,29,4,p-bet,0.8,4,xs,5,1.9,3
s60,experience,30,1,$-bet,0.2,16,m,15,5.9,3
s60,experience,31,6,p-bet,0.8571429,4.7,xs,7,3,3
s60,experience,33,1,$-bet,0.2,16,l,30,15,3
s60,experience,34,5,p-bet,0.8333333,2.4,l,36,1,3
s60,experience,35,2,$-bet,0.16666667,12,l,36,5.9,2
s60,experience,37,1,$-bet,0.2,16,xs,5,2.4,3
s60,experience,39,3,$-bet,0.1428571,28,s,14,1.2,3
s60,experience,40,2,$-bet,0.16666667,12,s,12,6,3
s60,experience,41,4,p-bet,0.8,4,l,30,3,3
s60,experience,42,4,p-bet,0.8,4,s,10,2,3
s60,experience,44,1,$-bet,0.2,16,l,30,10,3
s60,experience,45,4,p-bet,0.8,4,l,30,2,3
s60,experience,46,4,p-bet,0.8,4,m,15,2,3
s60,experience,47,2,$-bet,0.16666667,12,xs,6,3,3
s60,experience,48,3,$-bet,0.1428571,28,xs,7,16,3
s60,experience,49,5,p-bet,0.8333333,2.4,l,36,2,3
s60,experience,50,3,$-bet,0.1428571,28,xs,7,10,3
s60,experience,52,6,p-bet,0.8571429,4.7,l,42,2.9,3
s60,experience,53,5,p-bet,0.8333333,2.4,s,12,1.2,3
s60,experience,54,4,p-bet,0.8,4,xs,5,3,3
s60,experience,55,5,p-bet,0.8333333,2.4,xs,6,1.5,3
s60,experience,56,2,$-bet,0.16666667,12,m,18,5,3
s60,experience,57,6,p-bet,0.8571429,4.7,xs,7,3,3
s60,experience,58,6,p-bet,0.8571429,4.7,m,21,3,3
s60,experience,59,4,p-bet,0.8,4,m,15,1.9,4
s60,experience,60,2,$-bet,0.16666667,12,l,36,6.9,4
s60,experience,61,5,p-bet,0.8333333,2.4,xs,6,1.9,3
s60,experience,62,2,$-bet,0.16666667,12,m,18,3.9,3
s60,experience,63,4,p-bet,0.8,4,l,30,3,3
s60,experience,64,1,$-bet,0.2,16,xs,5,5.9,3
s60,experience,65,4,p-bet,0.8,4,m,15,2.9,3
s60,experience,66,3,$-bet,0.1428571,28,s,14,5,3
s60,experience,67,1,$-bet,0.2,16,s,10,5.9,3
s60,experience,68,1,$-bet,0.2,16,s,10,6.9,3
s60,experience,69,4,p-bet,0.8,4,s,10,1.9,3
s60,experience,70,6,p-bet,0.8571429,4.7,s,14,2,3
s60,experience,71,2,$-bet,0.16666667,12,l,36,4.9,3
s60,experience,72,3,$-bet,0.1428571,28,m,21,9.8,4
s60,experience,73,3,$-bet,0.1428571,28,m,21,11.9,3
s60,experience,74,2,$-bet,0.16666667,12,m,18,5,3
